dish_serial,dish_name,unit_price,calories,carbohydrates,protein,fat,fiber,weight
26_61886943620894720,包菜油付,1.65,86.7375,6.939140625,2.5297265625,5.9271875,1.5183203125,72.28125
26_62223311366656000,素鸡烧肉,4.5964285714285715,90.39285714285714,6.026190476190476,7.23142857142857,4.820952380952381,1.2052380952380952,60.26190476190476
26_62227258533875712,红烧油片,2.401315789473684,162.35789473684213,5.0736842105263165,12.68421052631579,10.147368421052633,1.0147368421052632,50.73684210526316
26_62228850888806400,雪菜蛋饺,3.7886554621848743,93.5546218487395,4.157983193277311,6.236974789915966,5.197478991596639,0.5197478991596639,51.97478991596638
26_62229591430926336,南瓜饼,2.9,141.04313725490195,20.149019607843137,2.3027450980392157,5.75686274509804,1.1513725490196078,57.568627450980394
26_62231607637053440,素烧鹅,2.8,89.53030303030303,11.937373737373736,2.984343434343434,3.5812121212121215,1.1937373737373738,59.686868686868685
26_62234647941222400,白萝卜/南瓜丝,2.2,30.79658536585366,7.039674796747968,0.8800813008130082,0.14682926829268292,2.0529268292682925,73.32520325203252
26_62588017319219200,白菜油付,1.6,98.25,4.9125000000000005,6.55,5.73125,1.6375,81.875
26_62590508530274304,西红柿炒蛋/红烧茄子,1.8,284.75733333333335,24.91626666666667,10.6784,16.017599999999998,3.5594666666666663,88.98666666666666
26_62591473291497472,虎皮青椒/雪菜毛豆,2.6,72.58705035971224,9.07338129496403,3.6293525179856116,3.024460431654676,2.419568345323741,60.489208633093526
26_62592231093178368,盐菜黄豆芽,2.3792929292929292,59.38181818181818,5.9381818181818184,4.948484848484848,2.474242424242424,1.9793939393939395,49.484848484848484
26_62595882977202176,长江豆肉丝/鱼香肉丝,4.5,163.83333333333334,14.62797619047619,10.532142857142858,7.0214285714285705,1.7553571428571426,58.51190476190476
26_62597593687003136,土豆片,1.55,355.8538888888889,34.47944444444445,4.553888888888888,22.769444444444446,3.252777777777778,65.05555555555556
26_62613763622309888,菜心,2.0,15.458947368421054,2.650526315789474,1.16,0.10999999999999999,0.9942105263157895,55.21052631578947
26_63677854537355264,培红菜蘑菇毛豆肉丝,4.748828828828828,180.73945945945945,8.472162162162162,14.12027027027027,10.166594594594594,2.2592432432432434,56.48108108108108
26_63683371284434944,青韭南瓜丝,2.3895652173913047,52.582173913043476,6.814130434782609,1.7168633540372673,2.414223602484472,1.5024534161490684,53.65527950310559
26_63684984489250816,水波蛋,1.2825174825174823,143.93,1.0065034965034965,13.084545454545454,10.065034965034965,0.0,100.65034965034965
26_64042191542161408,长江豆肉丝,4.5,133.7109375,8.022656249999999,10.696875,6.418125,1.60453125,53.484375
26_64049736054870016,雪菜山药,2.8,73.65483870967742,10.311935483870968,2.147983870967742,3.1914516129032258,1.4729032258064516,61.37903225806452
26_64050994539008000,葱油芋头/红烧萝卜,2.3023809523809526,139.70541871921182,19.869211822660098,2.7163546798029556,6.3641871921182265,3.3372742200328407,77.61412151067323
26_64407596181884928,葱油金针菇,3.1660670731707317,17.789176829268293,3.049573170731707,1.0165243902439025,0.5082621951219513,1.0165243902439025,50.826219512195124
26_64409617773498368,番茄炒蛋/红烧萝卜,1.972091584158416,285.9881188118812,22.342821782178216,13.40569306930693,16.086831683168317,3.574851485148515,89.37128712871286
26_64416482125287424,肉末粉条,1.9268613138686133,219.86569343065693,17.177007299270073,10.306204379562043,12.367445255474452,2.0612408759124086,68.7080291970803
26_64758697263501312,香菇鸡块,5.235135135135136,99.51351351351352,6.634234234234234,9.95135135135135,4.643963963963964,1.3268468468468468,66.34234234234235
26_64773204853526528,冬瓜酿肉,4.265909090909091,34.0,2.125,2.5500000000000003,1.7,0.425,42.5
26_65134805129498624,西葫芦炒蛋,2.75,52.474074074074075,2.248888888888889,3.748148148148148,2.9985185185185186,0.7496296296296296,74.96296296296296
26_66221585450799104,酱肉,7.9,129.69230769230768,2.1615384615384614,8.646153846153846,10.807692307692308,0.4323076923076923,43.23076923076923
26_66572251184631808,花椒鸭,4.75,155.015625,3.1003125000000002,12.401250000000001,9.3009375,0.6200625,62.00625
26_66575384572989440,虎皮蛋烧肉,4.605135951661631,156.51812688821752,6.260725075528701,9.39108761329305,11.269305135951662,0.62607250755287,62.60725075528701
26_66578080193449984,木耳花菜.,2.329245283018868,17.180150943396225,3.181509433962264,1.2726037735849056,0.0,1.2726037735849056,63.630188679245286
26_67306667880091648,番茄炒蛋/青韭南瓜丝,2.2,214.96642335766424,19.193430656934307,9.212846715328467,11.516058394160584,3.0709489051094887,76.77372262773723
26_67309121245941760,雪菜毛豆子,2.7,57.415909090909096,5.741590909090909,3.827727272727273,2.3923295454545457,1.4353977272727272,47.84659090909091
26_67309879295086592,盐焗鸡,4.714795918367347,220.89795918367346,1.1044897959183673,27.612244897959183,11.044897959183674,0.0,110.44897959183673
26_67667212726571008,木耳莴笋片,2.5,34.48513513513514,5.72972972972973,1.8572972972972972,0.6367567567567567,1.4327027027027026,53.054054054054056
26_67667769247797248,胖干烧肉/香菇鸡块,4.2,146.7076923076923,6.876923076923077,11.461538461538462,8.252307692307692,1.3753846153846152,45.84615384615385
26_67675887407075328,白菜,1.5,8.469622641509433,1.5649056603773583,0.9769811320754718,0.06547169811320755,0.6515094339622641,65.15094339622641
26_68754816561713152,青椒素鸡,2.8153846153846156,72.72692307692309,6.060576923076923,7.272692307692308,3.0302884615384613,1.2121153846153847,60.60576923076923
26_68755515173376000,茄子长江豆,2.6283435582822086,89.6245398773006,9.559877300613497,3.361042944785276,4.630674846625767,3.211165644171779,74.68711656441718
26_69865795496316928,香菇菜芯,2.1,29.88125,5.1225,1.7075,0.4275,1.7075,85.375
26_70206708550602752,青椒土豆丝,1.5488721804511278,34.74812030075188,6.949624060150375,1.069172932330827,0.5345864661654135,1.069172932330827,53.45864661654135
26_71654322479435776,虎皮尖椒/茄子长江豆,2.5,140.46923076923076,15.607692307692307,4.682307692307693,7.803846153846154,3.901923076923077,78.03846153846153
26_71663236436594688,莴笋山药,2.4,39.975,8.117954545454545,1.5381818181818183,0.18454545454545457,1.291590909090909,61.5
